date,highTemp,avgHighTemp,avgLowTemp,lowTemp
string,number,number,number,number
Date,Highest temp,Average high temp,Average low temp,Lowest temp
2021.0833333333333,13.9,8.2,-0.6,-10.6
2021.1666666666667,11.1,5.8,-3.0,-9.4
2021.25,28.9,13.9,4.0,-7.8
2021.3333333333333,26.7,15.0,6.7,1.1
2021.4166666666667,27.2,19.6,9.6,5.6
2021.5,36.1,22.7,11.0,8.3
2021.5833333333333,29.4,21.8,12.4,8.3
2021.6666666666667,33.3,23.7,13.6,10.0
2021.75,28.3,20.4,11.6,7.8
2021.8333333333333,21.1,16.1,9.0,5.0
2021.9166666666667,20.0,10.3,1.2,-2.2
2022.0,22.8,16.1,6.1,-1.7
2022.0833333333333,0.0,6.8,-0.4,0.0
2022.1666666666667,0.0,9.0,0.7,0.0
2022.25,0.0,10.0,2.2,0.0
2022.3333333333333,0.0,15.0,7.2,0.0
2022.4166666666667,0.0,19.7,10.0,0.0
2022.5,0.0,22.5,13.0,0.0
2022.5833333333333,0.0,25.4,15.7,0.0
2022.6666666666667,0.0,24.4,15.2,0.0
2022.75,0.0,21.0,12.2,0.0
2022.8333333333333,0.0,18.2,10.5,0.0
2022.9166666666667,0.0,14.0,6.5,0.0
2023.0,0.0,7.9,-1.5,0.0
